sport,venue,zone,session_code,date,day_of_week,games_day,session_type,events,start_time,end_time,times_are_local,has_gold_medal,has_bronze_medal
Handball,Long Beach Arena,Long Beach,HBL12,2028-07-16,Sunday,2,Preliminary,Women's Preliminary Round (2 Matches),19:00,22:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL13,2028-07-17,Monday,3,Preliminary,Men's Preliminary Round (2 Matches),9:00,12:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL14,2028-07-17,Monday,3,Preliminary,Men's Preliminary Round (2 Matches),14:00,17:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL15,2028-07-17,Monday,3,Preliminary,Men's Preliminary Round (2 Matches),19:00,22:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL16,2028-07-18,Tuesday,4,Preliminary,Women's Preliminary Round (2 Matches),9:00,12:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL17,2028-07-18,Tuesday,4,Preliminary,Women's Preliminary Round (2 Matches),14:00,17:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL18,2028-07-18,Tuesday,4,Preliminary,Women's Preliminary Round (2 Matches),19:00,22:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL19,2028-07-19,Wednesday,5,Preliminary,Men's Preliminary Round (2 Matches),9:00,12:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL20,2028-07-19,Wednesday,5,Preliminary,Men's Preliminary Round (2 Matches),14:00,17:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL21,2028-07-19,Wednesday,5,Preliminary,Men's Preliminary Round (2 Matches),19:00,22:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL22,2028-07-20,Thursday,6,Preliminary,Women's Preliminary Round (2 Matches),9:00,12:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL23,2028-07-20,Thursday,6,Preliminary,Women's Preliminary Round (2 Matches),14:00,17:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL24,2028-07-20,Thursday,6,Preliminary,Women's Preliminary Round (2 Matches),19:00,22:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL25,2028-07-21,Friday,7,Preliminary,Men's Preliminary Round (2 Matches),9:00,12:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL26,2028-07-21,Friday,7,Preliminary,Men's Preliminary Round (2 Matches),14:00,17:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL27,2028-07-21,Friday,7,Preliminary,Men's Preliminary Round (2 Matches),19:00,22:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL28,2028-07-22,Saturday,8,Preliminary,Women's Preliminary Round (2 Matches),9:00,12:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL29,2028-07-22,Saturday,8,Preliminary,Women's Preliminary Round (2 Matches),14:00,17:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL30,2028-07-22,Saturday,8,Preliminary,Women's Preliminary Round (2 Matches),19:00,22:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL31,2028-07-23,Sunday,9,Quarterfinal,Men's Quarterfinal,9:00,11:00,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL32,2028-07-23,Sunday,9,Quarterfinal,Men's Quarterfinal,12:30,14:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL33,2028-07-23,Sunday,9,Quarterfinal,Men's Quarterfinal,16:00,18:00,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL34,2028-07-23,Sunday,9,Quarterfinal,Men's Quarterfinal,19:30,21:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL35,2028-07-24,Monday,10,Quarterfinal,Women's Quarterfinal,9:00,11:00,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL36,2028-07-24,Monday,10,Quarterfinal,Women's Quarterfinal,12:30,14:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL37,2028-07-24,Monday,10,Quarterfinal,Women's Quarterfinal,16:00,18:00,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL38,2028-07-24,Monday,10,Quarterfinal,Women's Quarterfinal,19:30,21:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL39,2028-07-25,Tuesday,11,Semifinal,Men's Semifinal,9:30,11:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL40,2028-07-25,Tuesday,11,Semifinal,Men's Semifinal,13:00,15:00,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL41,2028-07-26,Wednesday,12,Semifinal,Women's Semifinal,9:30,11:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL42,2028-07-26,Wednesday,12,Semifinal,Women's Semifinal,13:00,15:00,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL43,2028-07-27,Thursday,13,Bronze,Men's Bronze Medal Match,9:30,11:30,PT,False,True
Handball,Long Beach Arena,Long Beach,HBL44,2028-07-27,Thursday,13,Final,Men's Gold Medal Match,13:00,15:30,PT,True,False
Handball,Long Beach Arena,Long Beach,HBL45,2028-07-28,Friday,14,Bronze,Women's Bronze Medal Match,9:30,11:30,PT,False,True
Handball,Long Beach Arena,Long Beach,HBL46,2028-07-28,Friday,14,Final,Women's Gold Medal Match,13:00,15:30,PT,True,False
Hockey,Carson Field,Carson,HOC01,2028-07-12,Wednesday,-2,Preliminary,Men's Pool (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC02,2028-07-12,Wednesday,-2,Preliminary,Men's Pool (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC03,2028-07-13,Thursday,-1,Preliminary,Women's Pool (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC04,2028-07-13,Thursday,-1,Preliminary,Women's Pool (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC05,2028-07-15,Saturday,1,Preliminary,Men's Pool (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC06,2028-07-15,Saturday,1,Preliminary,Women's Pool (2 Matches),17:30,22:30,PT,False,False
Hockey,Carson Field,Carson,HOC07,2028-07-16,Sunday,2,Preliminary,Men's Pool (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC08,2028-07-16,Sunday,2,Preliminary,Men's Pool (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC09,2028-07-17,Monday,3,Preliminary,Men's Pool (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC10,2028-07-17,Monday,3,Preliminary,Women's Pool (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC11,2028-07-18,Tuesday,4,Preliminary,Women's Pool (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC12,2028-07-18,Tuesday,4,Preliminary,Women's Pool (2 Matches),17:30,22:30,PT,False,False
Hockey,Carson Field,Carson,HOC13,2028-07-19,Wednesday,5,Preliminary,Men's Pool (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC14,2028-07-19,Wednesday,5,Preliminary,Men's Pool (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC15,2028-07-20,Thursday,6,Preliminary,Men's Pool (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC16,2028-07-20,Thursday,6,Preliminary,Women's Pool (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC17,2028-07-21,Friday,7,Preliminary,Women's Pool (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC18,2028-07-21,Friday,7,Preliminary,Women's Pool (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC19,2028-07-22,Saturday,8,Preliminary,Men's Play-In (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC20,2028-07-22,Saturday,8,Preliminary,Men's Play-In (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC21,2028-07-23,Sunday,9,Preliminary,Women's Play-In (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC22,2028-07-23,Sunday,9,Preliminary,Women's Play-In (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC23,2028-07-24,Monday,10,Quarterfinal,Men's Quarterfinal (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC24,2028-07-24,Monday,10,Quarterfinal,Men's Quarterfinal (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC25,2028-07-25,Tuesday,11,Quarterfinal,Women's Quarterfinal (2 Matches),9:00,14:00,PT,False,False
Hockey,Carson Field,Carson,HOC26,2028-07-25,Tuesday,11,Quarterfinal,Women's Quarterfinal (2 Matches),17:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC27,2028-07-26,Wednesday,12,Semifinal,Men's Semifinal,9:00,11:00,PT,False,False
Hockey,Carson Field,Carson,HOC28,2028-07-26,Wednesday,12,Semifinal,Men's Semifinal,20:00,22:00,PT,False,False
Hockey,Carson Field,Carson,HOC29,2028-07-27,Thursday,13,Semifinal,Women's Semifinal,9:00,11:00,PT,False,False
Hockey,Carson Field,Carson,HOC30,2028-07-27,Thursday,13,Semifinal,Women's Semifinal,19:30,21:30,PT,False,False
Hockey,Carson Field,Carson,HOC31,2028-07-28,Friday,14,Bronze,Men's Bronze Medal Match,10:30,12:30,PT,False,True
Hockey,Carson Field,Carson,HOC32,2028-07-28,Friday,14,Final,Men's Gold Medal Match,21:00,23:30,PT,True,False
Hockey,Carson Field,Carson,HOC33,2028-07-29,Saturday,15,Bronze,Women's Bronze Medal Match,10:30,12:30,PT,False,True
Hockey,Carson Field,Carson,HOC34,2028-07-29,Saturday,15,Final,Women's Gold Medal Match,21:00,23:30,PT,True,False
Judo,LA Convention Center Hall 2,DTLA,JUD01,2028-07-15,Saturday,1,Preliminary,Women's -48kg Elimination Rounds; Men's -60kg Elimination Rounds,10:00,14:00,PT,False,False
Judo,LA Convention Center Hall 2,DTLA,JUD02,2028-07-15,Saturday,1,Final,Women's -48kg Repechage Contests; Women's -48kg Semifinal Contests; Men's -60kg Repechage Contests; Men's -60kg Semifinal Contests; Women's -48kg Bronze Contests; Women's -48kg Final; Men's -60kg Bronze Contests; Men's -60kg Final,16:00,19:00,PT,True,True
Judo,LA Convention Center Hall 2,DTLA,JUD03,2028-07-16,Sunday,2,Preliminary,Men's -66kg Elimination Rounds; Women's -52kg Elimination Rounds,10:00,14:00,PT,False,False
Judo,LA Convention Center Hall 2,DTLA,JUD04,2028-07-16,Sunday,2,Final,Men's -66kg Repechage Contests; Men's -66kg Semifinal Contests; Women's -52kg Repechage Contests; Women's -52kg Semifinal Contests; Men's -66kg Bronze Contests; Men's -66kg Final; Women's -52kg Bronze Contests; Women's -52kg Final,16:00,19:00,PT,True,True
Judo,LA Convention Center Hall 2,DTLA,JUD05,2028-07-17,Monday,3,Preliminary,Women's -57kg Elimination Rounds; Men's -73kg Elimination Rounds,10:00,14:00,PT,False,False
Judo,LA Convention Center Hall 2,DTLA,JUD06,2028-07-17,Monday,3,Final,Women's -57kg Repechage Contests; Women's -57kg Semifinal Contests; Men's -73kg Repechage Contests; Men's -73kg Semifinal Contests; Women's -57kg Bronze Contests; Women's -57kg Final; Men's -73kg Bronze Contests; Men's -73kg Final,16:00,19:00,PT,True,True
Judo,LA Convention Center Hall 2,DTLA,JUD07,2028-07-18,Tuesday,4,Preliminary,Men's -81kg Elimination Rounds; Women's -63kg Elimination Rounds,10:00,14:00,PT,False,False
Judo,LA Convention Center Hall 2,DTLA,JUD08,2028-07-18,Tuesday,4,Final,Men's -81kg Repechage Contests; Men's -81kg Semifinal Contests; Women's -63kg Repechage Contests; Women's -63kg Semifinal Contests; Men's -81kg Bronze Contests; Men's -81kg Final; Women's -63kg Bronze Contests; Women's -63kg Final,16:00,19:00,PT,True,True
Judo,LA Convention Center Hall 2,DTLA,JUD09,2028-07-19,Wednesday,5,Preliminary,Women's -70kg Elimination Rounds; Men's -90kg Elimination Rounds,10:00,14:00,PT,False,False
Judo,LA Convention Center Hall 2,DTLA,JUD10,2028-07-19,Wednesday,5,Final,Women's -70kg Repechage Contests; Women's -70kg Semifinal Contests; Men's -90kg Repechage Contests; Men's -90kg Semifinal Contests; Women's -70kg Bronze Contests; Women's -70kg Final; Men's -90kg Bronze Contests; Men's -90kg Final,16:00,19:00,PT,True,True
Judo,LA Convention Center Hall 2,DTLA,JUD11,2028-07-20,Thursday,6,Preliminary,Men's -100kg Elimination Rounds; Women's -78kg Elimination Rounds,10:00,14:00,PT,False,False
Judo,LA Convention Center Hall 2,DTLA,JUD12,2028-07-20,Thursday,6,Final,Men's -100kg Repechage Contests; Men's -100kg Semifinal Contests; Women's -78kg Repechage Contests; Women's -78kg Semifinal Contests; Men's -100kg Bronze Contests; Men's -100kg Final; Women's -78kg Bronze Contests; Women's -78kg Final,16:00,19:00,PT,True,True
Judo,LA Convention Center Hall 2,DTLA,JUD13,2028-07-21,Friday,7,Preliminary,Women's +78kg Elimination Rounds; Men's +100kg Elimination Rounds,10:00,14:00,PT,False,False
Judo,LA Convention Center Hall 2,DTLA,JUD14,2028-07-21,Friday,7,Final,Women's +78kg Repechage Contests; Women's +78kg Semifinal Contests; Men's +100kg Repechage Contests; Men's +100kg Semifinal Contests; Women's +78kg Bronze Contests; Women's +78kg Final; Men's +100kg Bronze Contests; Men's +100kg Final,16:00,19:00,PT,True,True
Judo,LA Convention Center Hall 2,DTLA,JUD15,2028-07-22,Saturday,8,Semifinal,Mixed Team Elimination Round; Mixed Team Repechage Contests; Mixed Team Semifinal Contests,8:00,14:00,PT,False,False
Judo,LA Convention Center Hall 2,DTLA,JUD16,2028-07-22,Saturday,8,Final,Mixed Team Bronze Contests; Mixed Team Final,16:00,19:00,PT,True,True
Lacrosse,Exposition Park Stadium,Exposition Park,LAC01,2028-07-24,Monday,10,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,PT,False,False
Lacrosse,Exposition Park Stadium,Exposition Park,LAC02,2028-07-24,Monday,10,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,PT,False,False
Lacrosse,Exposition Park Stadium,Exposition Park,LAC03,2028-07-25,Tuesday,11,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,PT,False,False
Lacrosse,Exposition Park Stadium,Exposition Park,LAC04,2028-07-25,Tuesday,11,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,PT,False,False
Lacrosse,Exposition Park Stadium,Exposition Park,LAC05,2028-07-26,Wednesday,12,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,PT,False,False
Lacrosse,Exposition Park Stadium,Exposition Park,LAC06,2028-07-26,Wednesday,12,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,PT,False,False
Lacrosse,Exposition Park Stadium,Exposition Park,LAC07,2028-07-27,Thursday,13,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,PT,False,False
Lacrosse,Exposition Park Stadium,Exposition Park,LAC08,2028-07-27,Thursday,13,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,PT,False,False
Lacrosse,Exposition Park Stadium,Exposition Park,LAC09,2028-07-28,Friday,14,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,PT,False,False
Lacrosse,Exposition Park Stadium,Exposition Park,LAC10,2028-07-28,Friday,14,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,PT,False,False
Lacrosse,Exposition Park Stadium,Exposition Park,LAC11,2028-07-29,Saturday,15,Final,Men's Bronze Medal Game; Men's Gold Medal Game,13:30,16:15,PT,True,True
Lacrosse,Exposition Park Stadium,Exposition Park,LAC12,2028-07-29,Saturday,15,Final,Women's Bronze Medal Game; Women's Gold Medal Game,20:30,23:15,PT,True,True
Modern Pentathlon,Valley Complex 2,Valley,MPN01,2028-07-15,Saturday,1,Semifinal,Women's Individual Semifinal,9:00,13:30,PT,False,False
Modern Pentathlon,Valley Complex 2,Valley,MPN02,2028-07-16,Sunday,2,Semifinal,Men's Individual Semifinal,9:00,13:30,PT,False,False
Modern Pentathlon,Valley Complex 2,Valley,MPN03,2028-07-17,Monday,3,Final,Women's Individual Final,9:00,11:00,PT,True,False
Modern Pentathlon,Valley Complex 2,Valley,MPN04,2028-07-18,Tuesday,4,Final,Men's Individual Final,9:00,11:00,PT,True,False
Mountain Bike,Industry Hills MTB Course,City of Industry,MTB01,2028-07-17,Monday,3,Final,Men's Cross-Country,11:00,13:30,PT,True,False
Mountain Bike,Industry Hills MTB Course,City of Industry,MTB02,2028-07-18,Tuesday,4,Final,Women's Cross-Country,11:00,13:30,PT,True,False
Open Water Swimming,Belmont Shore,Long Beach,OWS01,2028-07-17,Monday,3,Final,Women's 10km,13:30,16:30,PT,True,False
Open Water Swimming,Belmont Shore,Long Beach,OWS02,2028-07-18,Tuesday,4,Final,Men's 10km,13:30,16:30,PT,True,False
Rhythmic Gymnastics,Galen Center,Exposition Park,GRY01,2028-07-27,Thursday,13,Preliminary,Individual All-Around Qualification - 1 of 2,12:30,15:45,PT,False,False
Rhythmic Gymnastics,Galen Center,Exposition Park,GRY02,2028-07-27,Thursday,13,Preliminary,Individual All-Around Qualification - 2 of 2,17:30,20:45,PT,False,False
Rhythmic Gymnastics,Galen Center,Exposition Park,GRY03,2028-07-28,Friday,14,Preliminary,Group All-Around Qualification,13:00,15:45,PT,False,False
Rhythmic Gymnastics,Galen Center,Exposition Park,GRY04,2028-07-28,Friday,14,Final,Individual All-Around Final,18:00,20:45,PT,True,False
Rhythmic Gymnastics,Galen Center,Exposition Park,GRY05,2028-07-29,Saturday,15,Final,Group All-Around Final,13:00,14:45,PT,True,False
Rowing,Marine Stadium,Long Beach,ROW01,2028-07-15,Saturday,1,Preliminary,Women's Single Sculls Heats; Men's Double Sculls Heats; Men's Pair Heats,12:00,13:50,PT,False,False
Rowing,Marine Stadium,Long Beach,ROW02,2028-07-16,Sunday,2,Preliminary,Men's Single Sculls Heats; Women's Double Sculls Heats; Women's Pair Heats; Men's Double Sculls Semifinal; Men's Pair Semifinal,12:00,14:30,PT,False,False
Rowing,Marine Stadium,Long Beach,ROW03,2028-07-17,Monday,3,Final,Women's Single Sculls Quarterfinal; Women's Double Sculls Semifinal; Women's Pair Semifinal; Men's Double Sculls Final C; Men's Pair Final C; Men's Double Sculls Final B; Men's Pair Final B; Men's Double Sculls Final A; Men's Pair Final A,12:30,15:10,PT,True,False
Rowing,Marine Stadium,Long Beach,ROW04,2028-07-18,Tuesday,4,Final,Men's Quadruple Sculls Heats; Men's Four Heats; Men's Single Sculls Quarterfinal; Women's Double Sculls Final C; Women's Pair Final C; Women's Double Sculls Final B; Women's Pair Final B; Women's Double Sculls Final A; Women's Pair Final A,13:30,16:00,PT,True,False
Rowing,Marine Stadium,Long Beach,ROW05,2028-07-19,Wednesday,5,Final,Women's Quadruple Sculls Heats; Women's Four Heats; Women's Single Sculls Semifinal; Women's Single Sculls Final E; Women's Single Sculls Final F; Men's Quadruple Sculls Final B; Men's Four Final B; Men's Quadruple Sculls Final A; Men's Four Final A,8:00,10:10,PT,True,False
Rowing,Marine Stadium,Long Beach,ROW06,2028-07-20,Thursday,6,Final,Men's Eight Heats; Men's Single Sculls Semifinal; Men's Single Sculls Final E; Men's Single Sculls Final F; Women's Quadruple Sculls Final B; Women's Four Final B; Women's Quadruple Sculls Final A; Women's Four Final A,9:00,11:00,PT,True,False
Rowing,Marine Stadium,Long Beach,ROW07,2028-07-21,Friday,7,Final,Women's Eight Heats; Women's Single Sculls Final D; Women's Single Sculls Final C; Women's Single Sculls Final B; Men's Eight Final B; Women's Single Sculls Final A; Men's Eight Final A,10:00,11:30,PT,True,False
Rowing,Marine Stadium,Long Beach,ROW08,2028-07-22,Saturday,8,Final,Men's Single Sculls Final D; Men's Single Sculls Final C; Men's Single Sculls Final B; Women's Eight Final B; Men's Single Sculls Final A; Women's Eight Final A,10:30,11:50,PT,True,False
Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,RCB01,2028-07-24,Monday,10,Preliminary,Women's Solo Time Trial 1; Men's Solo Time Trial 1; Women's Solo Time Trial 2; Men's Solo Time Trial 2; Women's Solo Last 16; Men's Solo Last 16,8:30,12:15,PT,False,False
Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,RCB02,2028-07-24,Monday,10,Final,Women's Solo Final 8; Men's Solo Final 8,14:30,16:50,PT,True,False
Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,RCB03,2028-07-25,Tuesday,11,Preliminary,Mixed Double Sculls Time Trial 1; Mixed Double Sculls Time Trial 2; Mixed Double Sculls Last 16,10:00,11:50,PT,False,False
Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,RCB04,2028-07-25,Tuesday,11,Final,Mixed Double Sculls Final 8,14:00,15:20,PT,True,False
Rugby Sevens,Carson Stadium,Carson,RU701,2028-07-12,Wednesday,-2,Preliminary,Women's Pool Play (6 Matches),10:00,13:00,PT,False,False
Rugby Sevens,Carson Stadium,Carson,RU702,2028-07-12,Wednesday,-2,Preliminary,Women's Pool Play (6 Matches),16:00,19:00,PT,False,False
Rugby Sevens,Carson Stadium,Carson,RU703,2028-07-13,Thursday,-1,Preliminary,Women's Pool Play (6 Matches),10:00,13:00,PT,False,False
Rugby Sevens,Carson Stadium,Carson,RU704,2028-07-13,Thursday,-1,Quarterfinal,Women's Classification 9-12 (2 Matches); Women's Quarterfinal (4 Matches),16:00,19:00,PT,False,False
Rugby Sevens,Carson Stadium,Carson,RU705,2028-07-15,Saturday,1,Semifinal,Women's Classification 5-8; Women's Placing 11-12; Women's Placing 9-10; Women's Semifinal (2 Matches),13:00,16:00,PT,False,False
Rugby Sevens,Carson Stadium,Carson,RU706,2028-07-15,Saturday,1,Final,Women's Placing 7-8; Women's Placing 5-6; Women's Bronze Medal Match; Women's Gold Medal Match,19:00,21:30,PT,True,True
Rugby Sevens,Carson Stadium,Carson,RU707,2028-07-16,Sunday,2,Preliminary,Men's Pool Play (6 Matches),10:00,13:00,PT,False,False
Rugby Sevens,Carson Stadium,Carson,RU708,2028-07-16,Sunday,2,Preliminary,Men's Pool Play (6 Matches),16:00,19:00,PT,False,False
Rugby Sevens,Carson Stadium,Carson,RU709,2028-07-17,Monday,3,Preliminary,Men's Pool Play (6 Matches),10:00,13:00,PT,False,False
Rugby Sevens,Carson Stadium,Carson,RU710,2028-07-17,Monday,3,Quarterfinal,Men's Classification 9-12 (2 Matches); Men's Quarterfinal (4 Matches),16:00,19:00,PT,False,False
Rugby Sevens,Carson Stadium,Carson,RU711,2028-07-18,Tuesday,4,Semifinal,Men's Classification 5-8; Men's Placing 11-12; Men's Placing 9-10; Men's Semifinal (2 Matches),13:00,16:00,PT,False,False
Rugby Sevens,Carson Stadium,Carson,RU712,2028-07-18,Tuesday,4,Final,Men's Placing 7-8; Men's Placing 5-6; Men's Bronze Medal Match; Men's Gold Medal Match,19:00,21:30,PT,True,True
Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,SAL01,2028-07-16,Sunday,2,Preliminary,Men's Kite Qualification Series - Day 1; Women's Kite Qualification Series - Day 1,14:00,20:00,PT,False,False
Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,SAL02,2028-07-17,Monday,3,Preliminary,Men's Windsurfing Qualification Series - Day 1; Women's Windsurfing Qualification Series - Day 1; Men's Kite Qualification Series - Day 2; Women's Kite Qualification Series - Day 2,14:00,20:00,PT,False,False
Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,SAL03,2028-07-18,Tuesday,4,Preliminary,Men's Windsurfing Qualification Series - Day 2; Women's Windsurfing Qualification Series - Day 2; Men's Kite Qualification Series - Day 3; Women's Kite Qualification Series - Day 3,14:00,20:00,PT,False,False
Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,SAL04,2028-07-19,Wednesday,5,Final,Men's Windsurfing Qualification Series - Day 3; Women's Windsurfing Qualification Series - Day 3; Men's Kite Finals; Women's Kite Finals,14:00,20:00,PT,True,False
Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,SAL05,2028-07-20,Thursday,6,Final,Men's Windsurfing Finals; Women's Windsurfing Finals,14:00,17:00,PT,True,False
